timestamp,isRaceOn,timestampMS,engine_max_rpm,engine_idle_rpm,engine_current_rpm,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,yaw,pitch,roll,norm_susp_fl,norm_susp_fr,norm_susp_rl,norm_susp_rr,tire_slip_fl,tire_slip_fr,tire_slip_rl,tire_slip_rr,wheel_rot_fl,wheel_rot_fr,wheel_rot_rl,wheel_rot_rr,wheel_on_rumble_fl,wheel_on_rumble_fr,wheel_on_rumble_rl,wheel_on_rumble_rr,wheel_in_puddle_fl,wheel_in_puddle_fr,wheel_in_puddle_rl,wheel_in_puddle_rr,surface_rumble_fl,surface_rumble_fr,surface_rumble_rl,surface_rumble_rr,tire_slip_angle_fl,tire_slip_angle_fr,tire_slip_angle_rl,tire_slip_angle_rr,tire_combined_slip_fl,tire_combined_slip_fr,tire_combined_slip_rl,tire_combined_slip_rr,susp_travel_fl,susp_travel_fr,susp_travel_rl,susp_travel_rr,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,pos_x,pos_y,pos_z,speed_mps,speed_kph,speed_mph,power,torque,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,boost,fuel,distance,best_lap,last_lap,current_lap,current_race_time,lap_number,race_position,accel,brake,clutch,handbrake,gear,steer,norm_driving_line,norm_ai_brake_diff
2025-12-08T22:14:46.718025Z,true,6745510,8999.9951171875,1099.9993896484375,3813.45654296875,-0.14026808738708496,-0.027511805295944214,5.609096527099609,0.00021588802337646484,-0.027381394058465958,4.794632911682129,-0.001571417786180973,-0.00020228985522408038,0.0003033254761248827,-2.004021644592285,-0.004874164704233408,-0.004462414421141148,0.26925504207611084,0.28709396719932556,0.4166342616081238,0.4261058270931244,-0.029132049530744553,-0.023950466886162758,0.2987758219242096,0.7900763154029846,15.060147285461426,15.05495548248291,15.970368385314941,15.409041404724121,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029504091944545507,-0.0032039685174822807,0.006349213421344757,-0.002137130359187722,0.029281072318553925,0.02416382171213627,0.29884326457977295,0.7900791764259338,-0.006773054599761963,-0.004810988903045654,0.0067827701568603516,0.007867619395256042,364,3,800,1,4,-5052.49267578125,179.48863220214844,-352.3165588378906,4.794712066650391,17.260963439941406,10.725483210372925,174654.171875,436.6604309082031,175.27940368652344,184.9696502685547,196.7333984375,196.7333984375,14.494099617004395,1,0,0,0,0,352.6455993652344,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.75634Z,true,6745543,8999.9951171875,1099.9993896484375,3740.911865234375,-0.09761643409729004,-0.024328164756298065,5.633183479309082,-0.00007140636444091797,-0.028421901166439056,4.984560966491699,-0.00010320509318262339,0.0011503390269353986,0.0005920994444750249,-2.0040087699890137,-0.004889517091214657,-0.004446537233889103,0.2691071033477783,0.2874627411365509,0.41637900471687317,0.4259413778781891,-0.038573116064071655,-0.036531876772642136,0.37842857837677,0.15221302211284637,15.68168830871582,15.681621551513672,16.25067710876465,17.27460289001465,0,0,0,0,0,0,0,0,0,0,0,0,-0.00041140365647152066,-0.0007060686475597322,0.003390902653336525,-0.005050332751125097,0.03857531026005745,0.03653869777917862,0.37844377756118774,0.152296781539917,-0.0067893266677856445,-0.004770427942276001,0.0067535340785980225,0.007848784327507019,364,3,800,1,4,-5052.64111328125,179.48849487304688,-352.3851013183594,4.984642505645752,17.94471302032471,11.15034620657921,170472.015625,434.4576721191406,175.2551727294922,184.9380340576172,196.76283264160156,196.76283264160156,14.494139671325684,1,0,0,0,0,352.678955078125,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.758714Z,true,6745582,8999.9951171875,1099.9993896484375,3667.975830078125,0.10781979560852051,-0.027012981474399567,6.0817060470581055,-0.00024271011352539062,-0.029459942132234573,5.182827949523926,-0.00010081019718199968,0.0009780132677406073,0.0009280317462980747,-2.0039987564086914,-0.004899859894067049,-0.004419404082000256,0.26904410123825073,0.28758683800697327,0.41579681634902954,0.4254598915576935,-0.02266363985836506,-0.026276910677552223,0.6672043800354004,0.16843673586845398,16.298568725585938,16.300865173339844,16.768383026123047,17.652719497680664,0,0,0,0,0,0,0,0,0,0,0,0,0.0005788573180325329,0.00026141374837607145,0.0020003346726298332,-0.006355529185384512,0.022671030834317207,0.026278210803866386,0.6672073602676392,0.1685566008090973,-0.006796255707740784,-0.0047567784786224365,0.006686851382255554,0.007793635129928589,364,3,800,1,4,-5052.79638671875,179.48837280273438,-352.4568786621094,5.1829118728637695,18.65848274230957,11.593862884883881,166088.421875,431.784423828125,175.23072814941406,184.90634155273438,196.79212951660156,196.79212951660156,14.494166374206543,1,0,0,0,0,352.7125244140625,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.832658Z,true,6745610,8999.9951171875,1099.9993896484375,3596.0791015625,0.10165095329284668,-0.02498207613825798,6.047565460205078,-0.0003311634063720703,-0.030652713030576706,5.3762335777282715,-0.0009274770272895694,-0.00011515981168486178,0.0012219762429594994,-2.003990650177002,-0.004907630849629641,-0.00438166968524456,0.2694067656993866,0.2877929210662842,0.41526105999946594,0.4249626398086548,-0.03399423137307167,-0.03023083135485649,0.3202962279319763,0.482860267162323,16.89850425720215,16.895456314086914,17.677881240844727,17.14175796508789,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015726685523986816,-0.001868691761046648,0.00495104119181633,-0.003344976343214512,0.03403059020638466,0.030288532376289368,0.3203344941139221,0.4828718602657318,-0.0067563652992248535,-0.004734113812446594,0.0066254884004592896,0.007736682891845703,364,3,800,1,4,-5052.95556640625,179.4882354736328,-352.5304870605469,5.376321315765381,19.354756736755373,12.026508204088213,161975.015625,429.4083557128906,175.20652770996094,184.8749542236328,196.8153533935547,196.8153533935547,14.49417781829834,1,0,0,0,0,352.7456970214844,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.832682Z,true,6745644,8999.9951171875,1099.9993896484375,3523.885498046875,-0.08390259742736816,-0.03570270910859108,5.621119499206543,-0.0004000663757324219,-0.0316428616642952,5.560001373291016,0.00006929726805537939,-0.0004626483714673668,0.0015762413386255503,-2.0039806365966797,-0.004929540678858757,-0.004335218574851751,0.2699057459831238,0.288135826587677,0.4149051010608673,0.42459824681282043,-0.022145118564367294,-0.015549142844974995,0.11664464324712753,1.2166000604629517,17.48766326904297,17.478748321533203,19.378238677978516,18.574180603027344,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040614791214466095,-0.004332431126385927,0.007705566938966513,-0.0005514831282198429,0.022514481097459793,0.016141431406140327,0.11689887940883636,1.2166001796722412,-0.006701484322547913,-0.004696398973464966,0.006584718823432922,0.007694944739341736,364,3,800,1,4,-5053.12109375,179.4880828857422,-352.6072692871094,5.560091495513916,20.0163293838501,12.4375910699749,157655.703125,426.50238037109375,175.18263244628906,184.84408569335938,196.84568786621094,196.84568786621094,14.494179725646973,1,0,0,0,0,352.7790832519531,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.854993Z,true,6745678,8999.9951171875,1099.9993896484375,3451.92724609375,0.004972934722900391,-0.018960051238536835,5.708110332489014,-0.0006182193756103516,-0.03277292847633362,5.751380920410156,-0.001562138320878148,0.0002909025934059173,0.0018991082906723022,-2.003967761993408,-0.0049728103913366795,-0.004277227912098169,0.2697763741016388,0.28854021430015564,0.4148938059806824,0.42452433705329895,-0.03682650998234749,-0.03873981907963753,0.2735435664653778,0.23914813995361328,18.10072898864746,18.10025405883789,18.992036819458008,19.099742889404297,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007107940618880093,-0.0010243699653074145,0.0033076901454478502,-0.004911644849926233,0.03683336824178696,0.038753360509872437,0.27356356382369995,0.23919858038425446,-0.006715714931488037,-0.004651919007301331,0.006583422422409058,0.00768648087978363,364,3,800,1,4,-5053.29248046875,179.48794555664062,-352.6866455078125,5.751474380493164,20.70530776977539,12.86570310070038,153324.84375,423.4201965332031,175.15818786621094,184.8126678466797,196.8737335205078,196.8737335205078,14.494179725646973,1,0,0,0,0,352.81243896484375,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.888231Z,true,6745710,8999.9951171875,1099.9993896484375,3380.1845703125,0.030168771743774414,-0.03720933943986893,5.753218173980713,-0.0008115768432617188,-0.03381923586130142,5.939897060394287,-0.0010288016637787223,0.00032718919101171196,0.00238680187612772,-2.003957748413086,-0.005021307617425919,-0.004205488599836826,0.26940053701400757,0.2887861132621765,0.4148290157318115,0.42443159222602844,-0.02326141484081745,-0.016279149800539017,0.3286917805671692,1.2062864303588867,18.66847801208496,18.661148071289062,19.396577835083008,19.75874137878418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032116377260535955,-0.003497908590361476,0.006647712551057339,-0.0015704601537436247,0.023482078686356544,0.01665070839226246,0.32875901460647583,1.2062873840332031,-0.0067570507526397705,-0.004624873399734497,0.0065760016441345215,0.007675856351852417,364,3,800,1,4,-5053.4697265625,179.48780822753906,-352.76861572265625,5.939993381500244,21.383976173400878,13.287408794813157,148990.109375,420.1700744628906,175.13421630859375,184.78189086914062,196.8927001953125,196.8927001953125,14.494179725646973,1,0,0,0,0,352.8457946777344,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.964695Z,true,6745743,8999.9951171875,1099.9993896484375,3308.609375,0.05664992332458496,-0.019633695483207703,5.712891578674316,-0.0009920597076416016,-0.03491190820932388,6.1294941902160645,-0.0016514442395418882,-0.00015555742720607668,0.002706292551010847,-2.0039501190185547,-0.005052828695625067,-0.004120165016502142,0.2691125273704529,0.28887417912483215,0.4149787425994873,0.42436614632606506,-0.03050396405160427,-0.033730752766132355,0.4636770784854889,0.5372389554977417,19.26349449157715,19.26316261291504,19.618715286254883,19.42862892150879,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005636659916490316,-0.0008844496333040297,0.003288891166448593,-0.0049261674284935,0.03050917200744152,0.03374234586954117,0.4636887311935425,0.5372615456581116,-0.006788730621337891,-0.004615187644958496,0.00659315288066864,0.007668361067771912,364,3,800,1,4,-5053.65283203125,179.4876708984375,-352.853271484375,6.129593849182129,22.066537857055664,13.711533664989473,144629.625,416.6826171875,175.10987854003906,184.75076293945312,196.9151611328125,196.9151611328125,14.494179725646973,1,0,0,0,0,352.8791809082031,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:46.964741Z,true,6745777,8999.9951171875,1099.9993896484375,3237.326904296875,0.10529947280883789,-0.037975285202264786,5.848349571228027,-0.0011968612670898438,-0.035931359976530075,6.310638904571533,-0.0017347263637930155,-0.00022534395975526422,0.0030339653603732586,-2.003943920135498,-0.005083850584924221,-0.0040242429822683334,0.26892974972724915,0.28883570432662964,0.4149166941642761,0.42419686913490295,-0.0432717464864254,-0.04310232773423195,0.2677975594997406,0.3823663890361786,19.856876373291016,19.85508155822754,20.76561164855957,20.244821548461914,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009868175256997347,-0.0013054541777819395,0.004028854425996542,-0.004175757989287376,0.043282996863126755,0.04312209412455559,0.2678278684616089,0.3823891878128052,-0.006808832287788391,-0.004619419574737549,0.006586045026779175,0.007648974657058716,364,3,800,1,4,-5053.84130859375,179.48753356933594,-352.94049072265625,6.310741901397705,22.71867084503174,14.116750988912584,140276.15625,413.0254821777344,175.08592224121094,184.7201690673828,196.9445343017578,196.9445343017578,14.494179725646973,1,0,0,0,0,352.91253662109375,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:47.003484Z,true,6745810,8999.9951171875,1099.9993896484375,3166.370361328125,0.15123462677001953,-0.02438340149819851,5.9345879554748535,-0.001432180404663086,-0.036854274570941925,6.4876813888549805,-0.0005270541878417134,0.0008162984740920365,0.0032769194804131985,-2.003934383392334,-0.005117895547300577,-0.003917728550732136,0.2693237364292145,0.2890354096889496,0.4148938059806824,0.424030601978302,-0.03758513554930687,-0.03601965680718422,0.2114792764186859,0.10178884118795395,20.44002914428711,20.4394588470459,21.57712745666504,22.246248245239258,0,0,0,0,0,0,0,0,0,0,0,0,-0.000365344894817099,-0.0006892208475619555,0.0036445739679038525,-0.00455878721550107,0.03758690878748894,0.0360262505710125,0.21151068806648254,0.10189087688922882,-0.006765499711036682,-0.004597455263137817,0.006583422422409058,0.0076299309730529785,364,3,800,1,4,-5054.03564453125,179.48741149902344,-353.0302734375,6.487785816192627,23.35602893829346,14.512787603673935,135947.515625,409.2375793457031,175.06182861328125,184.68955993652344,196.97178649902344,196.97178649902344,14.494179725646973,1,0,0,0,0,352.9458923339844,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:47.032161Z,true,6745845,8999.9951171875,1099.9993896484375,3095.690185546875,0.023821592330932617,-0.011523661203682423,5.507771015167236,-0.001493692398071289,-0.037700917571783066,6.674075603485107,-0.00021426600869745016,-0.0003951071703340858,0.0036257675383239985,-2.0039286613464355,-0.005153263453394175,-0.0038021171931177378,0.26938915252685547,0.2892912030220032,0.4149151146411896,0.4239303171634674,-0.023067522794008255,-0.017425280064344406,0.1885240375995636,0.9309468269348145,20.99375343322754,20.986753463745117,22.341201782226562,21.64081382751465,0,0,0,0,0,0,0,0,0,0,0,0,-0.002573263132944703,-0.0028676982037723064,0.006337335333228111,-0.0018864561570808291,0.02321060746908188,0.01765967346727848,0.18863052129745483,0.9309487342834473,-0.006758302450180054,-0.004569321870803833,0.006585866212844849,0.007618442177772522,364,3,800,1,4,-5054.2353515625,179.4873046875,-353.12261962890625,6.674183368682861,24.027060127258302,14.92974774474144,131638.546875,405.30072021484375,175.03753662109375,184.65878295898438,196.996826171875,196.996826171875,14.494179725646973,1,0,0,0,0,352.9792785644531,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:47.053646Z,true,6745877,8999.9951171875,1099.9993896484375,3025.39404296875,-0.0725867748260498,-0.032019540667533875,5.3343729972839355,-0.001734018325805664,-0.0384334996342659,6.854128837585449,0.000547518371604383,-0.00010630701581249014,0.0039409310556948185,-2.0039234161376953,-0.005145721603184938,-0.003675913205370307,0.26954197883605957,0.2897796034812927,0.4147084057331085,0.4237183928489685,-0.031857747584581375,-0.029241926968097687,0.20297978818416595,0.286945641040802,21.57615089416504,21.57372283935547,22.78072738647461,22.27220916748047,0,0,0,0,0,0,0,0,0,0,0,0,-0.000935565447434783,-0.00124845071695745,0.0044247922487556934,-0.0037870979867875576,0.031871482729911804,0.02926856465637684,0.20302800834178925,0.2869706451892853,-0.0067414939403533936,-0.004515603184700012,0.006562188267707825,0.007594168186187744,364,3,800,1,4,-5054.43994140625,179.48719787597656,-353.2174987792969,6.854237079620361,24.675253486633302,15.332517092885972,127349.7421875,401.19287109375,175.0129852294922,184.6277618408203,197.0218048095703,197.0218048095703,14.494179725646973,1,0,0,0,0,353.01263427734375,0,0,255,0,0,0,3,0,0,0
2025-12-08T22:14:47.102004Z,true,6745910,8999.9951171875,1099.9993896484375,2955.48779296875,-0.03476428985595703,-0.0335111990571022,5.384896755218506,-0.001880645751953125,-0.03900882601737976,7.035333633422852,0.0011202762834727764,-0.0004523008537944406,0.004298369400203228,-2.003918170928955,-0.0051163253374397755,-0.003537627635523677,0.2697843611240387,0.29025688767433167,0.414406955242157,0.42323988676071167,-0.027224721387028694,-0.023432856425642967,0.2204321026802063,0.5166041851043701,22.132966995239258,22.12889289855957,23.26936912536621,22.358016967773438,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014393043238669634,-0.0017455292399972677,0.005056559108197689,-0.003131867852061987,0.027262741699814796,0.023497778922319412,0.22049009799957275,0.5166136622428894,-0.0067148357629776,-0.004463106393814087,0.00652766227722168,0.0075393617153167725,364,3,800,1,4,-5054.65087890625,179.48709106445312,-353.31494140625,7.035441875457764,25.32759075164795,15.737861348886492,123109.25,396.99395751953125,174.98854064941406,184.5969696044922,197.04315185546875,197.04315185546875,14.494179725646973,1,0,0,0,0,353.0460205078125,0,0,255,0,0,0,3,0,0,0
